EIN,Name,City,Classification Code,Name_Length,Name_Word_Count,city_freq,state_freq,city_freq_log,state_freq_log,State_CA,State_DC,State_FL,State_MA,State_MD,State_ME,State_NH,State_NJ,State_NY,State_SC,State_TX,State_VT,Class_Prefix_GR,Class_Prefix_PC,Class_Prefix_PF,Class_Prefix_PO,Class_Prefix_SO,Class_Prefix_UN,Name_Length_Bin_long,Name_Length_Bin_medium
10124810,Mt. Hope Cemetery Corp,Bangor,EO,22,4,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10248668,Hubbard Free Library,Hallowell,PC,20,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2296179,Religious Science Church Center of San Diego,San Diego,PC,44,7,-0.5920219254460324,-4.039101247774391,-1.0348499941084262,-3.9570991190274714,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10286479,Lewiston Little League Playground,Lewiston,PC,33,4,0.3608030618598137,0.2481267638050747,0.9925021689866312,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10346187,Fryeburg Historical Society,Fryeburg,PC,27,3,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10180531,West Oxford Agricultural Society,Bridgton,PC,32,4,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10207716,Victoria Mansion,Portland,PC,16,2,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10229544,Jay-Niles Memorial Library Association,North Jay,PC,38,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10339631,Biddeford Youth Hockey Association,Biddeford,PC,34,4,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283465,Waterville Area YMCA,Waterville,PC,20,3,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10212444,York Hospital,York,PC,13,2,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10318674,Harrington Library Association,Harrington,PC,30,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10322532,Day One,Windham,PC,7,2,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10186800,Young Mens Christian Association State of Maine,Winthrop,PC,47,7,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10243866,Maine Maritime Academy Alumni Association Incorporated,Castine,PC,54,6,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283327,Gorham Cooperative Preschool,Gorham,PC,28,3,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10323144,Greater Portland Christian School Association,S Portland,PC,45,5,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10212437,McArthur Home for Aged People Assoc,Biddeford,PF,35,6,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10223879,Skowhegan State Fair,Skowhegan,PC,20,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10331180,Downeast Horizons Inc.,Bar Harbor,PC,22,3,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10262323,Northern Maine General,Eagle Lake,PC,22,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10228468,Araxine Wilkins Sawyer Foundation Donald H Rose,Greene,POF,47,7,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10248549,State Street Baptist Church,Presque Isle,PC,27,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10224769,Trustees of Thornton Academy,Saco,PC,28,4,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10130865,Norway Pine Grove Cemetery Corp,Norway,EO,31,5,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10220430,Lincoln Home,Newcastle,PC,12,2,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10212541,Animal Refuge League of Greater Portland,Westbrook,PC,40,6,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10142590,The Portland Club,Portland,PC,17,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1689178,Safe Haven Residential Services Inc.,Randolph,PC,36,5,-0.5920219254460324,-3.9840190891673744,-1.0348499941084262,-3.2284673584027197,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10283334,South Blue Hill Cemetery Association Inc.,Blue Hill,EO,41,6,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10319524,Maine Preservation,Yarmouth,PC,18,2,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10223482,Millinocket Regional Hospital,Millinocket,PC,29,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10215910,Bangor Humane Society,Bangor,PC,21,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10322531,Aroostook Area Agency on Aging Inc.,Presque Isle,PC,35,6,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7764840,Tri-County Lighthouse Baptist Church & Ministries Inc.,Deerfield St.,PC,54,7,-0.5920219254460324,-4.048281607542227,-1.0348499941084262,-4.163311257869088,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
10338540,American Legion Auxiliary,Waldoboro,EO,25,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10011694,Massachusetts Moderators Association Inc.,Haverhill,PC,41,4,-0.5920219254460324,-3.9840190891673744,-1.0348499941084262,-3.2284673584027197,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10266487,Weld Free Public Library Assn,Weld,PC,29,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10288129,Orono Health Association,Orono,PC,24,3,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10276098,Madawaska Public Library,Madawaska,PC,24,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10249983,Kennebunk Free Library Association,Kennebunk,PC,34,4,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10280026,Maple Grove Cemetery Corporation,Islesboro,EO,32,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10211484,Bangor Theological Seminary,Portland,POF,27,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10315931,Coastal Opportunities,Camden,PC,21,2,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10221126,Castine Community Hospital,Castine,PC,26,3,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10346607,Lee Academy Alumni Assn,Lee,PC,23,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10149981,Riverside Cemetery Association of Brunswick Maine,Brunswick,EO,49,6,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10285528,Levey Day School,Portland,PC,16,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10269460,Chewonki Foundation Inc.,Wiscasset,PC,24,3,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10329792,Delta Ambulance Corp,Waterville,PC,20,3,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10350004,Ossipee Valley Agricultural Society,Newfield,PC,35,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2067446,Usta National Junior Tennis League Inc.,White Plains,POF,39,6,-0.5920219254460324,-4.048281607542227,-1.0348499941084262,-4.163311257869088,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
10131950,Plant Memorial Home,Bath,POF,19,3,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10211487,Bible Society of Maine,Westbrook,PC,22,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10211485,Bangor Young Mens Christian Association,Bangor,PC,39,5,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10285190,Smith Tobey Post N0 Twenty One of Dept of Maine American Legion Inc.,Bath,EO,68,13,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10024645,Bangor Symphony Orchestra,Bangor,PC,25,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10217324,History House Association Inc.,Skowhegan,PC,30,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10268926,Topsham Public Library,Topsham,PC,22,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10153128,Greater Rumford Community Center,Rumford,PC,32,4,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10133442,Oxford County Agricultural Society,Norway,PC,34,4,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10278130,Memorial Ambulance Corps Isle Au Haut-Stonington-Deer Isle,Deer Isle,PC,58,7,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10281875,Eastern Maine Development Corporation,Bangor,PC,37,4,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10272150,Harbor House Community Service Center,Southwest Hbr,PC,37,5,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10347203,Maple Grove Elderly Housing Corporation,Portland,PC,39,5,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10280557,First Congregational Church of Farmington,Farmington,PC,41,5,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211502,Eastport Public Library Association,Eastport,PC,35,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10227085,Masonic Temple Assoc,Bangor,"EO,LODGE",20,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10211810,University of New England,Biddeford,PC,25,4,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10140295,Pine Grove Cemetery of Poland Maine Inc.,Mechanic Fls,EO,40,7,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10267392,Maine Childrens Home for Little Wanderers,Waterville,PC,41,6,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10132625,Order of the Eastern Star of Maine,Gardiner,"EO,GROUP,LODGE",34,7,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10279165,Camden Association for Handicapped Citizens,Camden,PC,43,5,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10271477,Maine Maritime Museum,Bath,PC,21,3,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10243254,Morrison Center,Scarborough,PC,15,2,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10345844,East Lebanon Vol Fire Department Inc.,Lebanon,PC,37,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10261134,Dean Hill Cemetery Improvement Association,Orrington,EO,42,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10339973,Hollis Center Library Association,Hollis Center,PC,33,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10349310,Iam-3rivers Inc.,Orono,PC,16,2,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10271210,Husson University,Bangor,PC,17,2,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10215227,Rumford Hospital,Rumford,PC,16,2,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10249577,Breakwater Learning,Portland,PC,19,2,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10283068,Trinitarian Parish Church,Castine,PC,25,3,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10227440,Educational Bureau,Ocean Park,PC,18,2,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10279587,Waypoint Maine Inc.,Sanford,PC,19,3,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10321284,The Bible Speaks,Natick,PC,16,3,-0.5920219254460324,-3.9840190891673744,-1.0348499941084262,-3.2284673584027197,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10237244,Lee Academy,Lee,PC,11,2,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10280221,Community Living Association,Houlton,SOUNK,28,3,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10329748,Waldoboro Public Library,Waldoboro,PC,24,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10340467,Oakland Area Historical Society,Oakland,PC,31,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10339295,Maine Humanities Council,Portland,PC,24,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10224627,Boothbay Harbor Memorial Library Association,Boothbay Hbr,PC,44,5,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10328098,Whitneyville Library and Whatnot Association Inc.,Whitneyville,PC,49,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10267988,Bristol Area Library Association,New Harbor,PC,32,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10285449,Southern Kennebec Child Development Corporation,Farmingdale,PC,47,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211564,United Way of Androscoggin County Inc.,Lewiston,PC,38,6,0.3608030618598137,0.2481267638050747,0.9925021689866312,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10324705,Susan L Curtis Charitable Foundation,Portland,PC,36,5,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211791,Seventy-Five State Street,Portland,PC,25,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10247002,George Stevens Academy,Blue Hill,PC,22,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10228297,Skidompha Library Assoc,Damariscotta,PC,23,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10287217,Corner Nursery School,Falmouth,PC,21,3,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10340560,Yarmouth Senior Housing Inc.,Yarmouth,PC,28,4,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10317771,Long Island Civic Association,Long Island,PC,29,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10277794,Pen Bay Behavioral Health,Belfast,PC,25,4,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10346944,Freeport Historical Society,Freeport,PC,27,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10263908,Skowhegan School of Painting and Sculpture Inc.,New York,PC,47,7,-0.5920219254460324,-4.048281607542227,-1.0348499941084262,-4.163311257869088,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
10211811,Kennebec Valley YMCA,Augusta,PC,20,3,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10130427,Bridgton Hospital,Bridgton,PC,17,2,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10339085,The First Congregational Society in Edgecomb,Edgecomb,PC,44,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10277678,Kennebec Valley Community Action Program,Waterville,PC,40,5,0.043194732757865,0.2481267638050747,0.6419475881049745,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10019709,Ancient Free & Accepted Masons of Maine,Houlton,"EO,LODGE",39,7,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10340261,Howland Housing Corporation,Howland,PC,27,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10319671,Wellington Evangelican Community Church,Wellington,PC,39,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10319646,Georgetown Volunteer Fire Department Inc.,Georgetown,PC,41,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10315923,Brooksville Free Public Library Inc.,Brooksville,PC,36,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10231382,Springvale Public Library Association,Springvale,PC,37,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10280723,Creative Works,Westbrook,PC,14,2,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10277845,Stanwood Wildlife Sanctuary,Ellsworth,PC,27,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10216657,Sanford Library Association,Sanford,PC,27,3,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10338643,The Castine Womans Club,Castine,PC,23,4,-0.3538156786195708,0.2481267638050747,-0.0802098231884803,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10149980,South Paris Riverside Cemetery,South Paris,EO,30,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10213976,Quarry Hill,Belfast,PC,11,2,-0.2744135963440836,0.2481267638050747,0.1097424224095641,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10345888,Oxford County Mineral and Gem,Bryant Pond,PC,29,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10324317,Bremen Library Association,Bremen,PC,26,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10211512,Home for the Aged,Portland,PC,17,4,2.901669694675403,0.2481267638050747,2.2318737979032623,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10313050,First Parish Cemetery Assoc -york Cemetery-,York,EO,43,6,-0.433217760895058,0.2481267638050747,-0.3126925828149715,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10207022,Fairmount Cemetery Assoc,Presque Isle,EO,24,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10211508,Good Will Home Association,Hinckley,PC,26,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10211507,Good Samaritan Agency,Bangor,PC,21,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10278024,Independence Association Inc.,Brunswick,PC,29,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.245389214790446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
