EIN,Name,City,Classification Code,Name_Length,Name_Word_Count,city_freq,state_freq,city_freq_log,state_freq_log,State_CA,State_DC,State_FL,State_MA,State_MD,State_ME,State_NH,State_NJ,State_NY,State_SC,State_TX,State_VT,Class_Prefix_GR,Class_Prefix_PC,Class_Prefix_PF,Class_Prefix_PO,Class_Prefix_SO,Class_Prefix_UN,Name_Length_Bin_medium,Name_Length_Bin_long
10211807,Sweetser,Saco,PC,8,1,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10211810,University of New England,Biddeford,PC,25,4,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211811,Kennebec Valley YMCA,Augusta,PC,20,3,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211812,Bath Area Family YMCA,Bath,PC,21,4,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211813,Penobscot Bay YMCA,Rockport,PC,18,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10211814,Young Mens Christian Association Sanford-Springvale,Sanford,PC,51,5,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10212434,Camden Area District Nursing Association,Camden,PC,40,5,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10212437,McArthur Home for Aged People Assoc,Biddeford,PF,35,6,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10212438,Maine Central Institute,Pittsfield,PC,23,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10212442,Pine Tree Society Inc.,Bath,PC,22,4,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10212444,York Hospital,York,PC,13,2,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10212541,Animal Refuge League of Greater Portland,Westbrook,PC,40,6,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10212545,Maine State Society for the Protection of Animals,South Windham,PC,49,8,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10212602,Blue Hill Public Library Inc.,Blue Hill,PC,29,5,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10213361,Rockland District Nursing Assn Inc.,Rockland,PC,35,5,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10213833,Longfellow Garden Club Inc.,Portland,PC,27,4,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10213976,Quarry Hill,Belfast,PC,11,2,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10213979,Eastport Memorial Hospital,Eastport,PC,26,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10213987,Wardwell Home for the Aging,Saco,POF,27,5,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10214017,Jesup Memorial Library,Bar Harbor,PC,22,3,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10214019,Ogunquit Memorial Library,Ogunquit,PC,25,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10215213,Bowdoin College,Brunswick,PC,15,2,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10215216,China Library Association Inc.,China Village,PF,30,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10215227,Rumford Hospital,Rumford,PC,16,2,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10215686,Rice Public Library,Kittery,PC,19,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10215910,Bangor Humane Society,Bangor,PC,21,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10215913,Buck Memorial Library,Bucksport,PC,21,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10215915,Hancock County Trustees of Public Reservations,Ellsworth,PC,46,6,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10215919,Junior League of Portland Maine Inc.,Portland,PC,36,6,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10216339,Frank D Hazeltine Post 43 American Legion Maine Dept,Belfast,EO,52,9,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10216657,Sanford Library Association,Sanford,PC,27,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10216837,Maine Seacoast Mission,Ne Harbor,PC,22,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10216941,Seal Harbor Village Improvement Society Inc.,Seal Harbor,PC,44,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10217212,Farmington Home for Aged People Office of Pres & Trustee,Farmington,POF,56,10,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10217324,History House Association Inc.,Skowhegan,PC,30,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10217639,Wayfinder Schools,Camden,PC,17,2,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10218637,Dexter Public Health Association Inc.,Dexter,PC,37,5,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10219126,Lincoln Academy,Newcastle,PC,15,2,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10219135,Sunset Home of Waterville,Waterville,PF,25,4,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10219222,Franklin Ski & Outing Club Inc.,W Farmington,PC,31,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10219487,Boothbay Region District Nursing Assoc Inc.,Boothbay,PC,43,6,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10219828,Old Orchard Beach Free Public Library Association,Old Orchd Bch,PC,49,7,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10219829,Sarah Frye Home,Auburn,PC,15,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10220091,Northeast Harbor Library,Ne Harbor,PC,24,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10220430,Lincoln Home,Newcastle,PC,12,2,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10220759,Warren Memorial Foundation,Westbrook,POF,26,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10221126,Castine Community Hospital,Castine,PC,26,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10221132,D A Hurd Public Library Assoc,North Berwick,PC,29,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10221136,Maine Parent Teacher Association Inc.,Windham,GROUP,37,5,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10221344,Bridgton Academy,N Bridgton,PC,16,2,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10222130,Fairview Hospital Inc.,Skowhegan,PC,22,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10222218,Hattie A & Fred C Lynam Trust 64,Concord,PF,32,8,-0.5920219254460324,-4.057461967310063,-1.0348499941084262,-4.429164943163973,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
10223014,Ocean Park Association,Ocean Park,PC,22,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10223482,Millinocket Regional Hospital,Millinocket,PC,29,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10223755,Berwick Academy Trustees,South Berwick,PC,24,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10223879,Skowhegan State Fair,Skowhegan,PC,20,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10223976,Congregation Shaarey Tphiloh,Portland,PC,28,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10224532,Friend Memorial Public Library Inc.,Brooklin,PC,35,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10224627,Boothbay Harbor Memorial Library Association,Boothbay Hbr,PC,44,5,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10224718,Cumberland Farmers Club,Cumberland,PC,23,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10224769,Trustees of Thornton Academy,Saco,PC,28,4,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10224898,Hebron Academy Incorporated,Hebron,PC,27,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10226346,Deborah Lincoln House,Belfast,POF,21,3,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10227085,Masonic Temple Assoc,Bangor,"EO,LODGE",20,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10227184,Androscoggin Home Health Services Inc.,Lewiston,PC,38,5,0.36080306185981376,0.2481267638050747,0.9925021689866311,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10227195,Blue Hill Memorial Hospital Inc.,Blue Hill,PC,32,5,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10227281,William Fogg Public Library,Eliot,PC,27,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10227440,Educational Bureau,Ocean Park,PC,18,2,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10228262,Northeast Hearing & Speech Center Inc.,Portland,PC,38,6,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10228297,Skidompha Library Assoc,Damariscotta,PC,23,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10228468,Araxine Wilkins Sawyer Foundation Donald H Rose,Greene,POF,47,7,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10228937,Congregation Beth Israel,Bangor,PC,24,3,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10229448,Washington Academy,East Machias,PC,18,2,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10229544,Jay-Niles Memorial Library Association,North Jay,PC,38,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10230059,Mount Desert Larger Parish,Northeast Hbr,PC,26,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10230060,Somesville Library Association,Mount Desert,PC,30,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10231382,Springvale Public Library Association,Springvale,PC,37,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10234189,Northern Maine Medical Center,Fort Kent,PC,29,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10234428,Mt. Pleasant Cemetery Assoc,Eliot,EO,27,4,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10237244,Lee Academy,Lee,PC,11,2,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10237303,Riverside Cemetery Association,Lewiston,EO,30,3,0.36080306185981376,0.2481267638050747,0.9925021689866311,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10237721,University of Maine Pulp and Paper Foundation,Orono,PC,45,7,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10237912,Young Mens Christian Association Booth Bay Region,Boothbay Hbr,PC,49,7,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10238039,Congregation Beth Abraham Anshe Sphard,Bangor,PC,38,5,1.2342259668901727,0.2481267638050747,1.59658775902492,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10238086,Cape Elizabeth Home,S Portland,PF,19,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10238552,A Mainehealth Hcsr,Portland,PC,18,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10238760,Brick Store Museum,Kennebunk,PC,18,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10239549,The Grand Council of Royal and Select Masters of the State,Gardiner,"EO,LODGE",58,11,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10239808,Lincoln County Historical Association,Wiscasset,PC,37,4,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10241055,Maine Secondary School Principals Association,Augusta,PC,45,5,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10241528,Southwest Harbor Public Library,Southwest Hbr,PC,31,4,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10241767,United Way Inc.,Portland,PC,15,3,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10241920,Holmestead Inc.,Calais,PC,15,2,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10242095,Robert W Traip Trust,Kittery,SOUNK,20,4,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10243254,Morrison Center,Scarborough,PC,15,2,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10243548,Haystack Mountain School of Crafts,Deer Isle,PC,34,5,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10243866,Maine Maritime Academy Alumni Association Incorporated,Castine,PC,54,6,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10244457,New England Electric Railway Historical Society,Kennebunkport,PC,47,6,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10245261,Erskine Academy,China,PC,15,2,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10245341,Cornelia Warren Community Assn Inc.,Vero Beach,PC,35,5,-0.5920219254460324,-4.0666423270779,-1.0348499941084262,-4.80386466751719,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10246129,Maine Art Gallery,Wiscasset,PC,17,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10246278,Foxcroft Academy Trustees,Dovr Foxcroft,PC,25,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10246546,Ruggles House Society,Columbia Fls,PC,21,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10246665,Ervin A Center Memorial Clinic Hospital,Steep Falls,PC,39,6,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10246804,Vna Home & Hospice,S Portland,PC,18,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10247002,George Stevens Academy,Blue Hill,PC,22,3,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10247548,The Clarence E Mulford Trust,Fryeburg,PF,28,5,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10248064,Camden Area Senior Assistance,Camden,POF,29,4,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10248533,Maine Charitable Mechanic Association,Portland,PC,37,4,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10248549,State Street Baptist Church,Presque Isle,PC,27,4,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10248668,Hubbard Free Library,Hallowell,PC,20,3,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10248780,Maine Audubon Society,Falmouth,PC,21,3,-0.43321776089505803,0.2481267638050747,-0.31269258281497153,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10249577,Breakwater Learning,Portland,PC,19,2,2.901669694675403,0.2481267638050747,2.2318737979032623,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10249865,Wiscasset Public Library,Wiscasset,PC,24,3,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10249983,Kennebunk Free Library Association,Kennebunk,PC,34,4,-0.1950115140685965,0.2481267638050747,0.2703447576931766,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10261134,Dean Hill Cemetery Improvement Association,Orrington,EO,42,5,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10261396,Kaler-Vaill Memorial Home,Scarborough,PC,25,3,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10262260,Bridge Academy,Dresden,PC,14,2,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10262323,Northern Maine General,Eagle Lake,PC,22,3,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10262394,Louis T Graves Memorial Public Library Association,Kennebunkport,PC,50,7,-0.5126198431705452,0.2481267638050747,-0.6124149888838903,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10262891,Small Point Summer School Inc.,Washington,PC,30,5,-0.5920219254460324,-4.0666423270779,-1.0348499941084262,-4.80386466751719,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10263198,Down East Community Hospital,Machias,PC,28,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10263385,Thomas College,Waterville,PC,14,2,0.04319473275786506,0.2481267638050747,0.6419475881049745,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10263507,Central Aroostook Association,Presque Isle,PC,29,3,-0.1156094317931093,0.2481267638050747,0.4094648284784829,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10263517,Portland Lodge No 1310 Loyal Order of Moose,Scarborough,"EO,LODGE",43,8,-0.27441359634408363,0.2481267638050747,0.10974242240956418,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10263519,Trustees of Leavitt Institute,North Turner,PC,29,4,-0.5920219254460324,0.2481267638050747,-1.0348499941084262,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10263908,Skowhegan School of Painting and Sculpture Inc.,New York,PC,47,7,-0.5920219254460324,-4.048281607542227,-1.0348499941084262,-4.163311257869088,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
10265231,Uplift Inc.,Gardiner,PC,11,2,-0.3538156786195708,0.2481267638050747,-0.08020982318848038,0.24538921479044606,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
